"Gene","GO"
"KLLA0B13761g","GO:0003700"
"KLLA0B13761g","GO:0005634"
"KLLA0B13761g","GO:0046983"
"KLLA0E17325g","GO:0004555"
"KLLA0E17325g","GO:0005509"
"KLLA0E17325g","GO:0005737"
"KLLA0E17325g","GO:0005993"
"KLLA0E12353g","GO:0005471"
"KLLA0E12353g","GO:0005743"
"KLLA0E12353g","GO:0140021"
"KLLA0E12353g","GO:1990544"
"KLLA0B09064g","GO:0004022"
"KLLA0B09064g","GO:0005759"
"KLLA0B09064g","GO:0008270"
"KLLA0F13530g","GO:0004022"
"KLLA0F13530g","GO:0005759"
"KLLA0F13530g","GO:0008270"
"KLLA0E10989g","GO:0000433"
"KLLA0E10989g","GO:0000978"
"KLLA0E10989g","GO:0005634"
"KLLA0E10989g","GO:0005737"
"KLLA0E10989g","GO:0046872"
"KLLA0B00286g","GO:0003993"
"KLLA0B00286g","GO:0005576"
"KLLA0B00286g","GO:0009277"
"KLLA0A00891g","GO:0000981"
"KLLA0A00891g","GO:0003677"
"KLLA0A00891g","GO:0016602"
"KLLA0B05016g","GO:0003677"
"KLLA0B05016g","GO:0003682"
"KLLA0B05016g","GO:0005524"
"KLLA0B05016g","GO:0005634"
"KLLA0B05016g","GO:0005694"
"KLLA0B05016g","GO:0006260"
"KLLA0B05016g","GO:0016887"
"KLLA0B05016g","GO:0032993"
"KLLA0B05016g","GO:0046872"
"KLLA0A01760g","GO:0000976"
"KLLA0A01760g","GO:0001228"
"KLLA0A01760g","GO:0005737"
"KLLA0A01760g","GO:0090575"
"KLLA0D00594g","GO:0003723"
"KLLA0D00594g","GO:0005730"
"KLLA0D00594g","GO:0052909"
"KLLA0C15059g","GO:0003870"
"KLLA0C15059g","GO:0005759"
"KLLA0C15059g","GO:0006782"
